"","X","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent","prev_std","load_std"
"725",742,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,7,0.368421052631579,19.1733631974286,7.06387065168421,"pspv",-0.184720511034889,NA
"726",743,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,1,NA,2722.506639,1361.2533195,"pspv",-0.184720511034889,NA
"727",744,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,0,0,NA,NA,"pspv",-0.184720511034889,NA
"728",745,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,7,0.148936170212766,184.711422456143,27.5102118551702,"pspv",6.22826083722966,-0.707106781186548
"729",746,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,5,0.294117647058824,10688.1753658148,3143.58098994553,"pspv",-0.184720511034889,NA
"730",747,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"pspv",-0.184720511034889,NA
"731",748,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,4,0.181818181818182,22.1834511025,4.03335474590909,"pspv",-0.184720511034889,NA
"732",749,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,0,NA,NA,NA,"prv",1.68043372426984,-0.526620197571527
"733",750,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,0,0,NA,NA,"prv",0.830773424454032,-0.518025836240668
"734",751,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,0,0,NA,NA,"prv",1.47534330707292,1.21008839284826
"735",752,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,0,0,NA,NA,"prv",0.807684829350343,4.3368826628889
"736",753,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,1,0.0050761421319797,0.091585156,0.000464899269035533,"prv",1.62005177402912,2.28438855519668
"737",754,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"prv",1.48217965431281,1.19430503548557
"738",755,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"prv",0.258176265882515,-0.324717421080364
"739",756,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,0,0,NA,NA,"prv",-0.302106975300373,-0.487775355472004
"740",757,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"prv",1.68043372426984,1.67296652656966
"741",758,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,0,0,NA,NA,"prv",0.32870142910833,-0.267894303910056
"742",759,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"prv",1.45739789556819,-0.292387968550022
"743",760,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"prv",-0.0542893878540945,0.104456000000476
"744",762,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,0,0,NA,NA,"prv",-0.698615115214413,-0.526983274150103
"745",763,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,0,0,NA,NA,"prv",-0.261646961023429,-0.511606435268319
"746",764,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,0,0,NA,NA,"prv",-0.680028796155942,-0.408559946662555
"747",765,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,0,0,NA,NA,"prv",-0.103852905343351,-0.0605256345164955
"748",766,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,0,0,NA,NA,"prv",-0.835867932876966,-0.526366166170316
"749",767,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,0,0,NA,NA,"prv",0.19352819959218,-0.292170673120554
"750",768,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"prv",1.68043372426984,-0.209700958488944
"751",769,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,0,0,NA,NA,"prv",0.138457624604118,-0.514880313123737
"752",770,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"prv",-1.29337732508548,NA
"753",771,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"prv",-1.29337732508548,NA
"754",772,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"prv",-1.09512325512845,-0.527135493904719
"755",773,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,0,0,NA,NA,"prv",-0.698615115214413,-0.163553575512473
"756",774,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,0,0,NA,NA,"prv",1.2839255843558,-0.44182652476082
"757",775,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,0,NA,NA,NA,"prv",1.68043372426984,-0.527172616603363
"758",776,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,0,0,NA,NA,"prv",0.371956862553499,-0.457113907439076
"759",777,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"prv",0.803942046565113,0.0950662463646229
"760",778,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"prv",0.125941584834104,0.468137254095839
"761",779,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"prv",-1.29337732508548,NA
"762",780,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"prv",-0.921650943916062,-0.527061588121598
"763",781,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"prv",-0.780651282093181,-0.525856373923813
"764",782,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,0,0,NA,NA,"prv",-0.549924562746648,-0.526895984525803
"765",783,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"prv",-0.752684407020873,-0.512884133977027
"766",784,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"prv",-1.29337732508548,NA
"767",785,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,0,0,NA,NA,"prv",-0.378358540668456,-0.526773311343713
"768",786,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"prv",-0.197762727954571,-0.525130340589758
"769",787,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"prv",0.19352819959218,-0.232884136794602
"770",788,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,0,0,NA,NA,"prv",-1.29337732508548,NA
"771",789,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,1,0.0212765957446809,0.072606194,0.00154481263829787,"prv",-0.850469296458089,-0.507234704178589
"772",790,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"prv",-0.418727016451559,0.628251434959973
"773",791,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"prv",-1.29337732508548,NA
"774",792,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"prv",-0.752684407020873,-0.524804932408969
"775",793,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,0,NA,NA,NA,"rlo",-0.703956703460766,NA
"776",794,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,1,0.142857142857143,9.001658474,1.28595121057143,"rlo",0.603274315320994,-0.135023056904883
"777",795,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,2,0.0689655172413793,26.8754478375,1.8534791612069,"rlo",-0.0728796599109515,0.227567858275596
"778",796,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,0,0,NA,NA,"rlo",-0.703956703460766,NA
"779",797,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,13,0.065989847715736,0.216646784153846,0.0142964882944162,"rlo",-0.100108872449903,-0.31323738872404
"780",798,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"rlo",-0.703956703460766,NA
"781",799,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,1,0.0434782608695652,8.62990938,0.375213451304348,"rlo",-0.306103784701101,-0.142564426083499
"782",800,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,0,0,NA,NA,"rlo",-0.703956703460766,NA
"783",801,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"rlo",-0.703956703460766,NA
"784",802,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,2,0.181818181818182,0.3849896775,0.0699981231818182,"rlo",0.959791865897838,-0.309822354423191
"785",803,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,7,0.175,5.06999729385714,0.887249526425,"rlo",0.897401294546889,-0.214781444815548
"786",804,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,2,0.0833333333333333,0.2404307725,0.0200358977083333,"rlo",0.0585947241619264,-0.31275490244619
"787",806,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,0,0,NA,NA,"rlo",-0.703956703460766,NA
"788",807,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,2,0.0408163265306122,0.0496148635,0.00202509646938775,"rlo",-0.330462126665978,-0.316625828396375
"789",808,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,8,0.05,5.525817866125,0.27629089330625,"rlo",-0.24642584688715,-0.205534586463609
"790",809,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,4,0.16,11.481718345,1.8370749352,"rlo",0.760142037574804,-0.0847121149977
"791",810,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,4,0.307692307692308,7.6955017035,2.367846678,"rlo",2.11161779853072,-0.161519988761533
"792",811,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,0,0,NA,NA,"rlo",-0.703956703460766,NA
"793",812,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"rlo",-0.703956703460766,NA
"794",813,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,3,0.111111111111111,0.19284974,0.0214277488888889,"rlo",0.31277853336949,-0.313720139854361
"795",814,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"rlo",-0.703956703460766,NA
"796",815,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"rlo",-0.703956703460766,NA
"797",816,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"rlo",-0.703956703460766,NA
"798",817,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,2,0.4,3.3098492415,1.3239396966,"rlo",2.95629014912816,-0.250488125708891
"799",818,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,2,0.0666666666666667,0.4540655225,0.0302710348333333,"rlo",-0.0939155613626117,-0.308421069371317
"800",819,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,0,NA,NA,NA,"rlo",-0.703956703460766,NA
"801",820,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,3,0.12,4.98745551733333,0.59849466208,"rlo",0.394117352315911,-0.216455902183358
"802",821,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,13,0.136842105263158,0.931840519692308,0.127515018484211,"rlo",0.548233009267025,-0.298728839595124
"803",822,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,6,0.136363636363636,1.11714071683333,0.152337370477273,"rlo",0.543854723558182,-0.294969806370659
"804",823,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"rlo",-0.703956703460766,NA
"805",824,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,5,0.3125,234.1021180478,73.1569118899375,"rlo",2.15561115012433,4.43140547061738
"806",825,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,12,0.413793103448276,21.2610953410833,8.79769462389655,"rlo",3.08250555783812,0.11367409079176
"807",826,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,0,0,NA,NA,"rlo",-0.703956703460766,NA
"808",827,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"rlo",-0.703956703460766,NA
"809",828,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"rlo",-0.703956703460766,NA
"810",829,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,0,0,NA,NA,"rlo",-0.703956703460766,NA
"811",830,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"rlo",-0.703956703460766,NA
"812",831,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"rlo",-0.703956703460766,NA
"813",832,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,0,0,NA,NA,"rlo",-0.703956703460766,NA
"814",833,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,6,0.127659574468085,0.5199126355,0.0663718258085106,"rlo",0.464207185663358,-0.307085282959208
"815",834,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,2,0.117647058823529,0.9392667065,0.110501965470588,"rlo",0.372586488477149,-0.298578190629975
"816",835,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"rlo",-0.703956703460766,NA
"817",836,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,1,0.0454545454545455,1.479251042,0.0672386837272727,"rlo",-0.288019561121115,-0.28762397099528
"818",837,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,0,NA,NA,NA,"sch",-0.234257036062419,NA
"819",838,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,1,0.142857142857143,0.538330729,0.0769043898571429,"sch",5.63550566929264,0.0754068567733096
"820",839,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,2,0.0689655172413793,0.940478452,0.0648605828965517,"sch",2.59942151135037,0.960161970584407
"821",840,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,0,0,NA,NA,"sch",-0.234257036062419,NA
"822",841,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,0,0,NA,NA,"sch",-0.234257036062419,NA
"823",842,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"sch",-0.234257036062419,NA
"824",843,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"sch",-0.234257036062419,NA
"825",844,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,0,0,NA,NA,"sch",-0.234257036062419,NA
"826",845,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"sch",-0.234257036062419,NA
"827",846,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,0,0,NA,NA,"sch",-0.234257036062419,NA
"828",847,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"sch",-0.234257036062419,NA
"829",848,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"sch",-0.234257036062419,NA
"830",850,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,0,0,NA,NA,"sch",-0.234257036062419,NA
"831",851,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,0,0,NA,NA,"sch",-0.234257036062419,NA
"832",852,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,0,0,NA,NA,"sch",-0.234257036062419,NA
"833",853,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,0,0,NA,NA,"sch",-0.234257036062419,NA
"834",854,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,0,0,NA,NA,"sch",-0.234257036062419,NA
"835",855,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,0,0,NA,NA,"sch",-0.234257036062419,NA
"836",856,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"sch",-0.234257036062419,NA
"837",857,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,0,0,NA,NA,"sch",-0.234257036062419,NA
"838",858,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"sch",-0.234257036062419,NA
"839",859,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"sch",-0.234257036062419,NA
"840",860,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"sch",-0.234257036062419,NA
"841",861,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,0,0,NA,NA,"sch",-0.234257036062419,NA
"842",862,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,1,0.0333333333333333,0.033358975,0.00111196583333333,"sch",1.13535426185376,-1.03556882735772
"843",863,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,0,NA,NA,NA,"sch",-0.234257036062419,NA
"844",864,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,0,0,NA,NA,"sch",-0.234257036062419,NA
"845",865,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"sch",-0.234257036062419,NA
"846",866,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"sch",-0.234257036062419,NA
"847",867,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"sch",-0.234257036062419,NA
"848",868,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"sch",-0.234257036062419,NA
"849",869,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"sch",-0.234257036062419,NA
"850",870,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,0,0,NA,NA,"sch",-0.234257036062419,NA
"851",871,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"sch",-0.234257036062419,NA
"852",872,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"sch",-0.234257036062419,NA
"853",873,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,0,0,NA,NA,"sch",-0.234257036062419,NA
"854",874,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"sch",-0.234257036062419,NA
"855",875,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"sch",-0.234257036062419,NA
"856",876,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,0,0,NA,NA,"sch",-0.234257036062419,NA
"857",877,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,0,0,NA,NA,"sch",-0.234257036062419,NA
"858",878,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"sch",-0.234257036062419,NA
"859",879,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"sch",-0.234257036062419,NA
"860",880,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"sch",-0.234257036062419,NA
"861",881,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,0,0,NA,NA,NA,"smallUK",NA,NA
"862",882,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,0,0,NA,NA,NA,"smallUK",NA,NA
"863",883,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,0,0,NA,NA,"smallUK",-0.426614793461481,NA
"864",884,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,30,0,0,NA,NA,"smallUK",-0.426614793461481,NA
"865",885,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,27,0,0,NA,NA,"smallUK",-0.426614793461481,NA
"866",886,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"smallUK",-0.426614793461481,NA
"867",887,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,0,0,NA,NA,NA,"smallUK",NA,NA
"868",888,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,0,0,NA,NA,"smallUK",-0.426614793461481,NA
"869",889,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,0,0,NA,NA,NA,"smallUK",NA,NA
"870",890,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,2,0,NA,NA,NA,"smallUK",-0.426614793461481,NA
"871",891,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,0,0,NA,NA,NA,"smallUK",NA,NA
"872",892,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,0,0,NA,NA,NA,"smallUK",NA,NA
"873",894,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,0,0,NA,NA,NA,"smallUK",NA,NA
"874",895,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,7,0.142857142857143,2.23832310685714,0.319760443836735,"smallUK",2.62368097978811,0.707106781186547
"875",896,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,0,0,NA,NA,NA,"smallUK",NA,NA
"876",897,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,0,0,NA,NA,NA,"smallUK",NA,NA
"877",898,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,0,0,NA,NA,NA,"smallUK",NA,NA
"878",899,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,0,0,NA,NA,"smallUK",-0.426614793461481,NA
"879",900,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,0,0,NA,NA,NA,"smallUK",NA,NA
"880",901,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,0,0,NA,NA,NA,"smallUK",NA,NA
"881",902,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,0,0,NA,NA,NA,"smallUK",NA,NA
"882",903,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,0,0,NA,NA,NA,"smallUK",NA,NA
"883",904,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,0,0,NA,NA,NA,"smallUK",NA,NA
"884",905,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,0,0,NA,NA,NA,"smallUK",NA,NA
"885",906,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,0,0,NA,NA,NA,"smallUK",NA,NA
"886",907,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,0,0,NA,NA,NA,"smallUK",NA,NA
"887",908,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,4,0,0,NA,NA,"smallUK",-0.426614793461481,NA
"888",909,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,0,0,NA,NA,NA,"smallUK",NA,NA
"889",910,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,0,0,NA,NA,NA,"smallUK",NA,NA
"890",911,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,0,0,NA,NA,NA,"smallUK",NA,NA
"891",912,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,0,0,NA,NA,NA,"smallUK",NA,NA
"892",913,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,0,0,NA,NA,NA,"smallUK",NA,NA
"893",914,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,0,0,NA,NA,NA,"smallUK",NA,NA
"894",915,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,0,0,NA,NA,NA,"smallUK",NA,NA
"895",916,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,0,0,NA,NA,NA,"smallUK",NA,NA
"896",917,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,1,0.0769230769230769,0.106841397,0.008218569,"smallUK",1.21585216136522,-0.707106781186548
"897",918,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,0,0,NA,NA,NA,"smallUK",NA,NA
"898",919,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"smallUK",-0.426614793461481,NA
"899",920,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,0,0,NA,NA,NA,"smallUK",NA,NA
"900",921,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,0,0,NA,NA,NA,"smallUK",NA,NA
"901",922,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,0,0,NA,NA,NA,"smallUK",NA,NA
"902",923,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,0,0,NA,NA,NA,"smallUK",NA,NA
"903",924,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,0,0,NA,NA,NA,"smallUK",NA,NA
"904",925,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,0,NA,NA,NA,"sp_des",-0.284104522213027,NA
"905",926,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"906",927,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"907",928,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,1,0.0108695652173913,3.351174539,0.0364258102065217,"sp_des",0.442887809900328,-0.477214355213367
"908",929,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"909",930,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"910",931,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"911",932,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"912",933,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"sp_des",-0.284104522213027,NA
"913",934,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"914",935,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"915",936,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"916",938,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"917",939,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"918",940,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,0,0,NA,NA,"sp_des",-0.284104522213027,NA
