"","2.5","25","50","75","97.5","agent"
"b.prev_std.Stock.Gates.","-0.409313415864828","-0.14845478503414","-0.00692983292024309","0.206449242656598","0.849811493986895","ic_mul"
"b.prev_std.Stock.Harrison.","-0.959378075663683","-0.309338909624987","-0.131999874994764","0.0289212057003169","0.496842774524953","ic_mul"
"b.prev_std.Stock.L.Shuswap.","-0.757745466602048","-0.273198178236799","-0.119455323216919","0.0134555988605352","0.341336003569238","ic_mul"
"b.prev_std.Stock.L.Stuart.","-0.346007879362992","-0.178473612742444","-0.0946205603718103","-0.0188912450218822","0.131936305783401","ic_mul"
"b.prev_std.Stock.Nadina.","-0.431062969330025","-0.191424658110617","-0.0714629349175527","0.0452676442193441","0.353601223737271","ic_mul"
"b.prev_std.Stock.Pitt.","-0.706470022050433","-0.244773176401458","-0.0948998725819071","0.0569650861153942","0.455992810627741","ic_mul"
"b.prev_std.Stock.Portage.","-0.554506844358092","-0.18624906611187","-0.0446671092470936","0.120946063255001","0.676130199278815","ic_mul"
"b.prev_std.Stock.Quesnel.","-0.630687484410628","-0.207233666298607","-0.0668124735542833","0.0960779964502441","0.593825431890771","ic_mul"
"b.prev_std.Stock.Raft.","-0.633614977580416","-0.228517240141933","-0.083805783539065","0.0620827682516337","0.525735945986262","ic_mul"
"b.prev_std.Stock.Scotch.","-0.560279042622493","-0.194723838275418","-0.0622778312803134","0.0833303173019913","0.538421044259909","ic_mul"
"b.prev_std.Stock.Seymour.","-0.418879418816782","-0.146988693276582","-0.0117780260498126","0.136333648714995","0.599212220723826","ic_mul"
"b.prev_std.Stock.Stellako.","-0.666962657643023","-0.204565179273447","-0.0768674733699868","0.0731919222408262","0.523221343204774","ic_mul"
"b.prev_std.Stock.Weaver.","-0.865769931480214","-0.286744933146332","-0.118508460798428","0.0460387210951738","0.516837522541081","ic_mul"
"prev_std","-0.274986782929813","-0.0332347232042161","0.0842859078084548","0.206132686635596","0.552846290124972","ku_thy"
"b.prev_std.Stock.Birkenhead.","-0.344653242754534","-0.0693742288526079","0.0485204392243466","0.178994070680086","0.46766281037151","ku_thy"
"b.prev_std.Stock.Bowron.","-0.613856628337233","-0.0936893033354862","0.0882132744569212","0.312363147432623","1.14801344719456","ku_thy"
"b.prev_std.Stock.Chilko.","-0.6267445922499","-0.0979179808537091","0.0851118607183801","0.305134876747155","0.923845633628983","ku_thy"
"b.prev_std.Stock.E.Stuart.","-0.489653805984815","-0.0524156345619103","0.129219106138141","0.364957566106749","1.24652210963731","ku_thy"
"b.prev_std.Stock.Gates.","-0.198954871610709","0.0696331176725937","0.222644526367315","0.414859281914211","0.840384889421155","ku_thy"
"b.prev_std.Stock.Harrison.","-0.99702170299893","-0.173255865166207","0.0402159624533891","0.268220171557727","1.02153831528285","ku_thy"
"b.prev_std.Stock.L.Shuswap.","-0.661089033497052","-0.113811561110554","0.0632758504582476","0.238288561365231","0.76299457967276","ku_thy"
"b.prev_std.Stock.L.Stuart.","-0.588066049694264","-0.0851719648888473","0.0884245784860003","0.288115421455219","1.01173303483895","ku_thy"
"b.prev_std.Stock.Nadina.","-0.235136370473361","-0.0915997452060348","-0.0131150836891361","0.0669628845431907","0.215739020567933","ku_thy"
"b.prev_std.Stock.Pitt.","-0.62969273490187","-0.0964928907193904","0.076569720249281","0.278476666520839","0.843424825428448","ku_thy"
"b.prev_std.Stock.Portage.","-0.631968388660702","-0.0929415182689132","0.0790819844605726","0.28907000657491","1.0950616038911","ku_thy"
"b.prev_std.Stock.Quesnel.","-0.659348511946215","-0.0923853522905992","0.0936731571212479","0.317078620169801","1.09074531176276","ku_thy"
"b.prev_std.Stock.Raft.","-0.739118212533851","-0.108001869933812","0.0630738492313342","0.26735060309756","0.896397212531042","ku_thy"
"b.prev_std.Stock.Scotch.","-0.69944768143337","-0.112607569133171","0.0708510104215293","0.267657975016757","0.925585518885801","ku_thy"
"b.prev_std.Stock.Seymour.","-0.583898138975972","-0.0848464581833852","0.0954813025173038","0.28370924741912","0.991324895760322","ku_thy"
"b.prev_std.Stock.Stellako.","-0.967663998749744","-0.230628677310532","-0.025647897192259","0.1416046683716","0.550159252974462","ku_thy"
"b.prev_std.Stock.Weaver.","-0.902631837224766","-0.164623278899756","0.0320833243704362","0.24904542375498","0.952240598059553","ku_thy"
"prev_std","-0.169010367185653","0.00807011189207358","0.112418997511528","0.207410874823071","0.400415874900269","lo_sal"
"b.prev_std.Stock.Birkenhead.","-0.171634854066722","0.0344130050747416","0.140603800161605","0.250143929593478","0.464938380918993","lo_sal"
"b.prev_std.Stock.Bowron.","-0.381507523263935","-0.011338864423203","0.130511431535605","0.275397256409746","0.768137233735148","lo_sal"
"b.prev_std.Stock.Chilko.","-0.251545370543189","0.00951404161708748","0.131196439098237","0.267837826189239","0.650727079243748","lo_sal"
"b.prev_std.Stock.E.Stuart.","-0.314678636185487","0.0193809321683464","0.147069576989698","0.29353957474432","0.768445037624664","lo_sal"
"b.prev_std.Stock.Gates.","-0.298486612274258","-0.0119043839848712","0.120758857864301","0.252559740867965","0.591582037548343","lo_sal"
"b.prev_std.Stock.Harrison.","-0.527740687687385","-0.084318319727862","0.0687060801273996","0.231266781737761","0.761572175484746","lo_sal"
"b.prev_std.Stock.L.Shuswap.","-0.225484840478895","0.0264471430362157","0.151664910599115","0.308594587331732","0.768343204658852","lo_sal"
"b.prev_std.Stock.L.Stuart.","-0.379026477192628","-0.0685317714109117","0.0576004224438974","0.177290999085383","0.398693455882263","lo_sal"
"b.prev_std.Stock.Nadina.","-0.313958953971114","-0.0324560609981855","0.0823968958747743","0.196110049090095","0.421385671779291","lo_sal"
"b.prev_std.Stock.Pitt.","-0.305350317958588","-0.0120351541383579","0.108668907885974","0.242132545447372","0.533195894685832","lo_sal"
"b.prev_std.Stock.Portage.","-0.389602390495729","-0.0168693423920997","0.118747984413399","0.271416258126766","0.682083882126936","lo_sal"
"b.prev_std.Stock.Quesnel.","-0.534892340715422","-0.0811357181013244","0.0661245647755037","0.19422843408123","0.478551339021648","lo_sal"
"b.prev_std.Stock.Raft.","-0.394080953810655","-0.0410738686800182","0.0939480303469523","0.235470235126086","0.650139809449156","lo_sal"
"b.prev_std.Stock.Scotch.","-0.201224443510498","0.00269301271952086","0.103063730142708","0.197375363963942","0.388374912450348","lo_sal"
"b.prev_std.Stock.Seymour.","-0.277446123825128","0.000627601683753422","0.131650234561449","0.27355578373122","0.663782503041623","lo_sal"
"b.prev_std.Stock.Stellako.","-0.424157705280189","-0.0381619866303521","0.0966628140551552","0.226728386911191","0.577887627639675","lo_sal"
"b.prev_std.Stock.Weaver.","-0.483674698889806","-0.0697781538652571","0.0752675772101045","0.218970435774702","0.66288720307076","lo_sal"
"prev_std","-0.199810955386813","-0.0388034100487183","0.0404384565348402","0.124333421972511","0.297819149834191","my_arc"
"b.prev_std.Stock.Birkenhead.","-0.510769761773478","-0.1564589220656","-0.0299524413070317","0.0835983388002893","0.305291869028674","my_arc"
"b.prev_std.Stock.Bowron.","-0.742255053900775","-0.207898660545166","-0.0548784985029191","0.0655031365262072","0.298543874563733","my_arc"
"b.prev_std.Stock.Chilko.","-0.390690347763206","-0.0750603308602894","0.0383203812928088","0.143145596207203","0.380545776616785","my_arc"
"b.prev_std.Stock.E.Stuart.","-0.250041714572575","-0.032071906622183","0.0749044051960925","0.202789588146519","0.520648450806553","my_arc"
"b.prev_std.Stock.Gates.","-0.298767122221217","-0.0406153359578606","0.0719386001768326","0.203966115349674","0.620800964263903","my_arc"
