"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","N+","prev","mean_load","prevload","agent"
"1357","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,1,1,1,0.100161054,0.100161054,"pa_ther"
"1358","Pitt",2013,657,2011,"SR_resid",0.508782527675962,45,40,0.888888888888889,72.248298547075,64.2207098196222,"pa_ther"
"1359","Pitt",2014,658,2012,"SR_resid",0.146481537253401,13,9,0.692307692307692,118.644938367444,82.1388034851538,"pa_ther"
"1360","Pitt",2015,659,2013,"SR_resid",-0.887642039376192,32,29,0.90625,5444.35801068052,4933.94944717922,"pa_ther"
"1361","Portage",2009,714,2007,"SR_resid",-1.12356752307804,1,1,1,79.81945245,79.81945245,"pa_ther"
"1362","Portage",2015,720,2013,"SR_resid",-2.17403600765319,1,1,1,34.87599098,34.87599098,"pa_ther"
"1363","Quesnel",2009,779,2007,"SR_resid",-0.837340686796709,1,1,1,68.13957163,68.13957163,"pa_ther"
"1364","Quesnel",2010,780,2008,"SR_resid",-1.46510055265989,5,2,0.4,33.88632245,13.55452898,"pa_ther"
"1365","Quesnel",2011,781,2009,"SR_resid",-1.28592345329045,14,3,0.214285714285714,7.011078714,1.50237401014286,"pa_ther"
"1366","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,13,7,0.538461538461538,22.4238859865714,12.0744001466154,"pa_ther"
"1367","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,38,36,0.947368421052632,177.711946371056,168.358686035737,"pa_ther"
"1368","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,158,143,0.905063291139241,302.850267345776,274.098659686367,"pa_ther"
"1369","Quesnel",2016,786,2014,"SR_resid",-0.611307154952856,32,32,1,17500.3408129412,17500.3408129412,"pa_ther"
"1370","Raft",2010,845,2008,"SR_resid",-0.506234743025431,1,1,1,10.02554119,10.02554119,"pa_ther"
"1371","Raft",2012,847,2010,"SR_resid",0.854522107492757,1,0,0,NA,NA,"pa_ther"
"1372","Raft",2014,849,2012,"SR_resid",0.327180676648054,1,0,0,NA,NA,"pa_ther"
"1373","Scotch",2009,893,2007,"SR_resid",0.163596172132937,1,1,1,12.46507495,12.46507495,"pa_ther"
"1374","Scotch",2010,894,2008,"SR_resid",1.25070295794196,2,2,1,18.818993515,18.818993515,"pa_ther"
"1375","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,20,7,0.35,28.4357795891429,9.9525228562,"pa_ther"
"1376","Scotch",2013,897,2011,"SR_resid",-2.09683103258795,5,4,0.8,18.961599665,15.169279732,"pa_ther"
"1377","Scotch",2014,898,2012,"SR_resid",-0.836006917179086,2,2,1,13.888565225,13.888565225,"pa_ther"
"1378","Scotch",2015,899,2013,"SR_resid",-2.13290651177583,8,6,0.75,65.4500254083333,49.08751905625,"pa_ther"
"1379","Scotch",2016,900,2014,"SR_resid",-0.513879926350833,12,12,1,8468.67883966667,8468.67883966667,"pa_ther"
"1380","Seymour",2009,958,2007,"SR_resid",-0.993664555476909,5,3,0.6,167.185833108,100.3114998648,"pa_ther"
"1381","Seymour",2010,959,2008,"SR_resid",-0.0984924261895054,1,1,1,88.59012079,88.59012079,"pa_ther"
"1382","Seymour",2011,960,2009,"SR_resid",0.469168333433819,6,2,0.333333333333333,463.0195812935,154.339860431167,"pa_ther"
"1383","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,24,7,0.291666666666667,35.3984580841429,10.3245502745417,"pa_ther"
"1384","Seymour",2013,962,2011,"SR_resid",-1.60755231711188,37,31,0.837837837837838,66.7392608844516,55.9166780383243,"pa_ther"
"1385","Seymour",2015,964,2013,"SR_resid",-2.77343945717353,42,37,0.880952380952381,276.809355246622,243.855860574405,"pa_ther"
"1386","Seymour",2016,965,2014,"SR_resid",-0.0275262787415462,3,3,1,2314.37516628267,2314.37516628267,"pa_ther"
"1387","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,4,4,1,42.3606255965,42.3606255965,"pa_ther"
"1388","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,1,0,0,NA,NA,"pa_ther"
"1389","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,32,27,0.84375,66.8171942051111,56.3770076105625,"pa_ther"
"1390","Stellako",2014,1028,2012,"SR_resid",-2.48491499670085,14,11,0.785714285714286,43.3829025027273,34.0865662521429,"pa_ther"
"1391","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,12,10,0.833333333333333,307.4720632717,256.226719393083,"pa_ther"
"1392","Weaver",2010,1073,2008,"SR_resid",1.41003200026509,1,1,1,39.10013201,39.10013201,"pa_ther"
"1393","Weaver",2011,1074,2009,"SR_resid",0.212005447154897,3,3,1,694.01158484,694.01158484,"pa_ther"
"1394","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,0,0,NA,NA,"pa_ther"
"1395","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,4,3,0.75,87.0398398633333,65.2798798975,"pa_ther"
"1396","Birkenhead",2009,58,2007,"SR_resid",-0.298008117783879,4,0,0,NA,NA,"pspv"
"1397","Birkenhead",2010,59,2008,"SR_resid",-0.100769117868461,2,2,1,9.903991654,9.903991654,"pspv"
"1398","Birkenhead",2011,60,2009,"SR_resid",-0.650991216116703,5,0,0,NA,NA,"pspv"
"1399","Birkenhead",2012,61,2010,"SR_resid",-2.19758782887751,1,0,0,NA,NA,"pspv"
"1400","Birkenhead",2013,62,2011,"SR_resid",-1.26683925767625,23,6,0.260869565217391,2434.45233423533,635.074521974435,"pspv"
"1401","Birkenhead",2014,63,2012,"SR_resid",-0.276079279263662,4,2,0.5,1659.4968532095,829.74842660475,"pspv"
"1402","Birkenhead",2015,64,2013,"SR_resid",-1.81034600909588,17,3,0.176470588235294,1.12869067266667,0.199180706941176,"pspv"
"1403","Bowron",2013,127,2011,"SR_resid",-1.27851295637267,7,7,1,2549.59935399,2549.59935399,"pspv"
"1404","Bowron",2014,128,2012,"SR_resid",-0.448958264229366,1,1,1,302.1964194,302.1964194,"pspv"
"1405","Chilko",2010,189,2008,"SR_resid",-0.434265073932136,15,15,1,5078.17952551993,5078.17952551993,"pspv"
"1406","Chilko",2011,190,2009,"SR_resid",0.38529783723828,62,57,0.919354838709677,37729.017082066,34686.3544141574,"pspv"
"1407","Chilko",2012,191,2010,"SR_resid",1.51870929766449,22,15,0.681818181818182,6423.73836883993,4379.82161511814,"pspv"
"1408","Chilko",2013,192,2011,"SR_resid",0.19771074921524,508,481,0.946850393700787,3967.23674482022,3756.37967373726,"pspv"
"1409","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,51,36,0.705882352941177,2878.16570486228,2031.64637990278,"pspv"
"1410","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,72,48,0.666666666666667,1150.68720338677,767.124802257847,"pspv"
"1411","Chilko",2016,195,2014,"SR_resid",0.118387368990521,20,17,0.85,3054.52059298588,2596.342504038,"pspv"
"1412","E.Stuart",2009,253,2007,"SR_resid",-0.36854159987182,1,0,0,NA,NA,"pspv"
"1413","E.Stuart",2010,254,2008,"SR_resid",0.797398517862314,3,3,1,2808.746151677,2808.746151677,"pspv"
"1414","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,22,18,0.818181818181818,9853.51620530417,8061.96780433977,"pspv"
"1415","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,1,1,1,1223.509398,1223.509398,"pspv"
"1416","E.Stuart",2013,257,2011,"SR_resid",0.48067594986311,1,0,0,NA,NA,"pspv"
"1417","E.Stuart",2014,258,2012,"SR_resid",-1.10594629027971,8,5,0.625,883.1353645146,551.959602821625,"pspv"
"1418","E.Stuart",2015,259,2013,"SR_resid",-2.77552980656922,18,5,0.277777777777778,141.4056253096,39.2793403637778,"pspv"
"1419","E.Stuart",2016,260,2014,"SR_resid",-0.391618684657425,1,0,0,NA,NA,"pspv"
"1420","Gates",2009,351,2007,"SR_resid",2.46731940055161,1,1,1,31.13091049,31.13091049,"pspv"
"1421","Gates",2010,352,2008,"SR_resid",0.906764601998679,1,1,1,2873.491732,2873.491732,"pspv"
"1422","Gates",2011,353,2009,"SR_resid",0.450906844399479,4,3,0.75,66.2442759266667,49.683206945,"pspv"
"1423","Gates",2013,355,2011,"SR_resid",-0.231147951215527,15,12,0.8,164.020245018,131.2161960144,"pspv"
"1424","Gates",2014,356,2012,"SR_resid",-0.109153978191419,8,5,0.625,446.280564062,278.92535253875,"pspv"
"1425","Gates",2015,357,2013,"SR_resid",0.382737877444286,5,3,0.6,1304.88110766467,782.9286645988,"pspv"
"1426","Harrison",2009,416,2007,"SR_resid",1.30259479491901,1,0,0,NA,NA,"pspv"
"1427","Harrison",2010,417,2008,"SR_resid",1.18199741656538,44,43,0.977272727272727,9.85879080948837,9.634727382,"pspv"
"1428","Harrison",2011,418,2009,"SR_resid",-0.495958986830574,8,4,0.5,8484.8310037325,4242.41550186625,"pspv"
"1429","Harrison",2013,420,2011,"SR_resid",0.69096343611056,4,1,0.25,266.3040209,66.576005225,"pspv"
"1430","Harrison",2014,421,2012,"SR_resid",-0.51486879193369,1,1,1,459.5589628,459.5589628,"pspv"
"1431","Harrison",2015,422,2013,"SR_resid",-1.08883708095772,5,0,0,NA,NA,"pspv"
"1432","L.Shuswap",2009,481,2007,"SR_resid",0.393202735523489,5,2,0.4,2634.1258045,1053.6503218,"pspv"
"1433","L.Shuswap",2010,482,2008,"SR_resid",2.30839208071176,4,4,1,32.29904809775,32.29904809775,"pspv"
"1434","L.Shuswap",2011,483,2009,"SR_resid",0.158944996920779,17,8,0.470588235294118,5976.4018098375,2812.4243811,"pspv"
"1435","L.Shuswap",2012,484,2010,"SR_resid",0.33121463228102,176,63,0.357954545454545,18090.3694223524,6475.52996368297,"pspv"
"1436","L.Shuswap",2013,485,2011,"SR_resid",-2.45594693983033,29,19,0.655172413793103,32349.7525761616,21194.6654809334,"pspv"
"1437","L.Shuswap",2014,486,2012,"SR_resid",2.00110064281957,1,1,1,34006.3931,34006.3931,"pspv"
"1438","L.Shuswap",2015,487,2013,"SR_resid",-3.21084502361583,93,20,0.21505376344086,13538.4550420293,2911.49570796329,"pspv"
"1439","L.Shuswap",2016,488,2014,"SR_resid",-0.375699293003899,76,29,0.381578947368421,19629.0207698241,7490.02108322236,"pspv"
"1440","L.Stuart",2011,548,2009,"SR_resid",-0.465229188418885,14,7,0.5,3528.45791245714,1764.22895622857,"pspv"
"1441","L.Stuart",2014,551,2012,"SR_resid",-1.70954381435929,7,5,0.714285714285714,5969.6952040824,4264.068002916,"pspv"
"1442","L.Stuart",2015,552,2013,"SR_resid",-0.78400170462408,10,2,0.2,118.970291195,23.794058239,"pspv"
"1443","L.Stuart",2016,553,2014,"SR_resid",-0.307344369522045,3,0,0,NA,NA,"pspv"
"1444","Nadina",2010,589,2008,"SR_resid",0.262191956095976,1,1,1,18.73939311,18.73939311,"pspv"
"1445","Nadina",2011,590,2009,"SR_resid",-0.422092858758246,3,1,0.333333333333333,1.438360198,0.479453399333333,"pspv"
"1446","Nadina",2014,593,2012,"SR_resid",-1.05440346853844,24,5,0.208333333333333,34.8176700222,7.253681254625,"pspv"
"1447","Nadina",2015,594,2013,"SR_resid",-2.0479492309041,7,2,0.285714285714286,1.60671456,0.459061302857143,"pspv"
"1448","Pitt",2010,654,2008,"SR_resid",0.629286548510264,5,5,1,7.411823011,7.411823011,"pspv"
"1449","Pitt",2011,655,2009,"SR_resid",-0.249717762759789,1,0,0,NA,NA,"pspv"
"1450","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,1,0,0,NA,NA,"pspv"
"1451","Pitt",2013,657,2011,"SR_resid",0.508782527675962,45,10,0.222222222222222,5075.1860448387,1127.81912107527,"pspv"
"1452","Pitt",2014,658,2012,"SR_resid",0.146481537253401,13,1,0.0769230769230769,0.286106077,0.0220081597692308,"pspv"
"1453","Pitt",2015,659,2013,"SR_resid",-0.887642039376192,32,0,0,NA,NA,"pspv"
"1454","Portage",2009,714,2007,"SR_resid",-1.12356752307804,1,0,0,NA,NA,"pspv"
"1455","Portage",2015,720,2013,"SR_resid",-2.17403600765319,1,0,0,NA,NA,"pspv"
"1456","Quesnel",2009,779,2007,"SR_resid",-0.837340686796709,1,1,1,95305.83449,95305.83449,"pspv"
"1457","Quesnel",2010,780,2008,"SR_resid",-1.46510055265989,5,5,1,2820.1552785636,2820.1552785636,"pspv"
"1458","Quesnel",2011,781,2009,"SR_resid",-1.28592345329045,15,7,0.466666666666667,38002.2835711597,17734.3989998745,"pspv"
"1459","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,13,10,0.769230769230769,10090.546645308,7761.95895792923,"pspv"
"1460","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,38,25,0.657894736842105,1821.23285597312,1198.17951050863,"pspv"
"1461","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,158,85,0.537974683544304,893.675011598035,480.774531555905,"pspv"
"1462","Quesnel",2016,786,2014,"SR_resid",-0.611307154952856,32,24,0.75,21857.8608772375,16393.3956579281,"pspv"
"1463","Raft",2010,845,2008,"SR_resid",-0.506234743025431,1,1,1,8.466315755,8.466315755,"pspv"
"1464","Raft",2012,847,2010,"SR_resid",0.854522107492757,1,1,1,543.5465248,543.5465248,"pspv"
"1465","Raft",2014,849,2012,"SR_resid",0.327180676648054,1,0,0,NA,NA,"pspv"
"1466","Scotch",2009,893,2007,"SR_resid",0.163596172132937,1,1,1,2783.652342,2783.652342,"pspv"
"1467","Scotch",2010,894,2008,"SR_resid",1.25070295794196,2,2,1,17288.6711003595,17288.6711003595,"pspv"
"1468","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,20,8,0.4,543.987534903375,217.59501396135,"pspv"
"1469","Scotch",2013,897,2011,"SR_resid",-2.09683103258795,4,2,0.5,1001.98098061,500.990490305,"pspv"
"1470","Scotch",2014,898,2012,"SR_resid",-0.836006917179086,2,2,1,39868.652088,39868.652088,"pspv"
"1471","Scotch",2015,899,2013,"SR_resid",-2.13290651177583,8,0,0,NA,NA,"pspv"
"1472","Scotch",2016,900,2014,"SR_resid",-0.513879926350833,12,3,0.25,42618.455192294,10654.6137980735,"pspv"
"1473","Seymour",2009,958,2007,"SR_resid",-0.993664555476909,5,4,0.8,5891.9813708675,4713.585096694,"pspv"
"1474","Seymour",2010,959,2008,"SR_resid",-0.0984924261895054,1,1,1,2356.561852,2356.561852,"pspv"
"1475","Seymour",2011,960,2009,"SR_resid",0.469168333433819,6,5,0.833333333333333,2242.0730583476,1868.39421528967,"pspv"
"1476","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,24,13,0.541666666666667,13222.6006910295,7162.24204097433,"pspv"
"1477","Seymour",2013,962,2011,"SR_resid",-1.60755231711188,37,21,0.567567567567568,16029.7801925696,9097.98335253951,"pspv"
"1478","Seymour",2015,964,2013,"SR_resid",-2.77343945717353,42,12,0.285714285714286,16016.6109480751,4576.17455659288,"pspv"
"1479","Seymour",2016,965,2014,"SR_resid",-0.0275262787415462,3,1,0.333333333333333,8.192998194,2.730999398,"pspv"
"1480","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,4,2,0.5,243.21554941,121.607774705,"pspv"
"1481","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,1,1,1,18715.31565,18715.31565,"pspv"
"1482","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,32,10,0.3125,2993.0386400292,935.324575009125,"pspv"
"1483","Stellako",2014,1028,2012,"SR_resid",-2.48491499670085,14,6,0.428571428571429,611.837814635,262.216206272143,"pspv"
"1484","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,12,4,0.333333333333333,416.67449130575,138.891497101917,"pspv"
"1485","Weaver",2010,1073,2008,"SR_resid",1.41003200026509,1,1,1,249.7191671,249.7191671,"pspv"
"1486","Weaver",2011,1074,2009,"SR_resid",0.212005447154897,3,0,0,NA,NA,"pspv"
"1487","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,0,0,NA,NA,"pspv"
"1488","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,4,1,0.25,123170.877,30792.71925,"pspv"
"1489","Birkenhead",2009,58,2007,"SR_resid",-0.298008117783879,4,0,0,NA,NA,"prv"
"1490","Birkenhead",2010,59,2008,"SR_resid",-0.100769117868461,2,0,0,NA,NA,"prv"
"1491","Birkenhead",2011,60,2009,"SR_resid",-0.650991216116703,5,0,0,NA,NA,"prv"
"1492","Birkenhead",2012,61,2010,"SR_resid",-2.19758782887751,1,0,0,NA,NA,"prv"
"1493","Birkenhead",2013,62,2011,"SR_resid",-1.26683925767625,23,0,0,NA,NA,"prv"
"1494","Birkenhead",2014,63,2012,"SR_resid",-0.276079279263662,4,0,0,NA,NA,"prv"
"1495","Birkenhead",2015,64,2013,"SR_resid",-1.81034600909588,17,0,0,NA,NA,"prv"
"1496","Bowron",2013,127,2011,"SR_resid",-1.27851295637267,7,0,0,NA,NA,"prv"
"1497","Bowron",2014,128,2012,"SR_resid",-0.448958264229366,1,0,0,NA,NA,"prv"
"1498","Chilko",2010,189,2008,"SR_resid",-0.434265073932136,15,0,0,NA,NA,"prv"
"1499","Chilko",2011,190,2009,"SR_resid",0.38529783723828,62,0,0,NA,NA,"prv"
"1500","Chilko",2012,191,2010,"SR_resid",1.51870929766449,22,0,0,NA,NA,"prv"
"1501","Chilko",2013,192,2011,"SR_resid",0.19771074921524,510,3,0.00588235294117647,0.118274061,0.000695729770588235,"prv"
"1502","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,51,0,0,NA,NA,"prv"
"1503","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,72,0,0,NA,NA,"prv"
"1504","Chilko",2016,195,2014,"SR_resid",0.118387368990521,20,0,0,NA,NA,"prv"
"1505","E.Stuart",2009,253,2007,"SR_resid",-0.36854159987182,1,0,0,NA,NA,"prv"
"1506","E.Stuart",2010,254,2008,"SR_resid",0.797398517862314,3,0,0,NA,NA,"prv"
"1507","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,22,0,0,NA,NA,"prv"
"1508","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,1,0,0,NA,NA,"prv"
"1509","E.Stuart",2013,257,2011,"SR_resid",0.48067594986311,1,0,0,NA,NA,"prv"
"1510","E.Stuart",2014,258,2012,"SR_resid",-1.10594629027971,8,0,0,NA,NA,"prv"
"1511","E.Stuart",2015,259,2013,"SR_resid",-2.77552980656922,18,0,0,NA,NA,"prv"
"1512","E.Stuart",2016,260,2014,"SR_resid",-0.391618684657425,1,0,0,NA,NA,"prv"
"1513","Gates",2009,351,2007,"SR_resid",2.46731940055161,1,0,0,NA,NA,"prv"
"1514","Gates",2010,352,2008,"SR_resid",0.906764601998679,1,0,0,NA,NA,"prv"
"1515","Gates",2011,353,2009,"SR_resid",0.450906844399479,4,0,0,NA,NA,"prv"
"1516","Gates",2013,355,2011,"SR_resid",-0.231147951215527,15,0,0,NA,NA,"prv"
"1517","Gates",2014,356,2012,"SR_resid",-0.109153978191419,8,0,0,NA,NA,"prv"
"1518","Gates",2015,357,2013,"SR_resid",0.382737877444286,5,0,0,NA,NA,"prv"
"1519","Harrison",2009,416,2007,"SR_resid",1.30259479491901,1,0,0,NA,NA,"prv"
"1520","Harrison",2010,417,2008,"SR_resid",1.18199741656538,44,0,0,NA,NA,"prv"
"1521","Harrison",2011,418,2009,"SR_resid",-0.495958986830574,8,0,0,NA,NA,"prv"
"1522","Harrison",2013,420,2011,"SR_resid",0.69096343611056,4,0,0,NA,NA,"prv"
"1523","Harrison",2014,421,2012,"SR_resid",-0.51486879193369,1,0,0,NA,NA,"prv"
"1524","Harrison",2015,422,2013,"SR_resid",-1.08883708095772,5,0,0,NA,NA,"prv"
"1525","L.Shuswap",2009,481,2007,"SR_resid",0.393202735523489,5,0,0,NA,NA,"prv"
"1526","L.Shuswap",2010,482,2008,"SR_resid",2.30839208071176,4,0,0,NA,NA,"prv"
"1527","L.Shuswap",2011,483,2009,"SR_resid",0.158944996920779,17,0,0,NA,NA,"prv"
"1528","L.Shuswap",2012,484,2010,"SR_resid",0.33121463228102,176,1,0.00568181818181818,0.862888653,0.0049027764375,"prv"
"1529","L.Shuswap",2013,485,2011,"SR_resid",-2.45594693983033,29,0,0,NA,NA,"prv"
"1530","L.Shuswap",2014,486,2012,"SR_resid",2.00110064281957,1,0,0,NA,NA,"prv"
"1531","L.Shuswap",2015,487,2013,"SR_resid",-3.21084502361583,93,0,0,NA,NA,"prv"
"1532","L.Shuswap",2016,488,2014,"SR_resid",-0.375699293003899,76,0,0,NA,NA,"prv"
"1533","L.Stuart",2011,548,2009,"SR_resid",-0.465229188418885,14,0,0,NA,NA,"prv"
"1534","L.Stuart",2014,551,2012,"SR_resid",-1.70954381435929,7,0,0,NA,NA,"prv"
"1535","L.Stuart",2015,552,2013,"SR_resid",-0.78400170462408,10,0,0,NA,NA,"prv"
"1536","L.Stuart",2016,553,2014,"SR_resid",-0.307344369522045,3,0,0,NA,NA,"prv"
"1537","Nadina",2010,589,2008,"SR_resid",0.262191956095976,1,0,0,NA,NA,"prv"
"1538","Nadina",2011,590,2009,"SR_resid",-0.422092858758246,3,0,0,NA,NA,"prv"
"1539","Nadina",2014,593,2012,"SR_resid",-1.05440346853844,24,0,0,NA,NA,"prv"
"1540","Nadina",2015,594,2013,"SR_resid",-2.0479492309041,7,0,0,NA,NA,"prv"
"1541","Pitt",2010,654,2008,"SR_resid",0.629286548510264,5,0,0,NA,NA,"prv"
"1542","Pitt",2011,655,2009,"SR_resid",-0.249717762759789,1,0,0,NA,NA,"prv"
"1543","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,1,0,0,NA,NA,"prv"
"1544","Pitt",2013,657,2011,"SR_resid",0.508782527675962,45,0,0,NA,NA,"prv"
"1545","Pitt",2014,658,2012,"SR_resid",0.146481537253401,13,0,0,NA,NA,"prv"
"1546","Pitt",2015,659,2013,"SR_resid",-0.887642039376192,32,0,0,NA,NA,"prv"
"1547","Portage",2009,714,2007,"SR_resid",-1.12356752307804,1,0,0,NA,NA,"prv"
"1548","Portage",2015,720,2013,"SR_resid",-2.17403600765319,1,0,0,NA,NA,"prv"
"1549","Quesnel",2009,779,2007,"SR_resid",-0.837340686796709,1,0,0,NA,NA,"prv"
"1550","Quesnel",2010,780,2008,"SR_resid",-1.46510055265989,5,0,0,NA,NA,"prv"
"1551","Quesnel",2011,781,2009,"SR_resid",-1.28592345329045,15,0,0,NA,NA,"prv"
"1552","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,13,0,0,NA,NA,"prv"
"1553","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,38,0,0,NA,NA,"prv"
"1554","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,158,0,0,NA,NA,"prv"
"1555","Quesnel",2016,786,2014,"SR_resid",-0.611307154952856,32,0,0,NA,NA,"prv"
"1556","Raft",2010,845,2008,"SR_resid",-0.506234743025431,1,0,0,NA,NA,"prv"
"1557","Raft",2012,847,2010,"SR_resid",0.854522107492757,1,0,0,NA,NA,"prv"
"1558","Raft",2014,849,2012,"SR_resid",0.327180676648054,1,0,0,NA,NA,"prv"
"1559","Scotch",2009,893,2007,"SR_resid",0.163596172132937,1,0,0,NA,NA,"prv"
"1560","Scotch",2010,894,2008,"SR_resid",1.25070295794196,2,0,0,NA,NA,"prv"
"1561","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,20,0,0,NA,NA,"prv"
"1562","Scotch",2013,897,2011,"SR_resid",-2.09683103258795,5,1,0.2,0.564306881,0.1128613762,"prv"
"1563","Scotch",2014,898,2012,"SR_resid",-0.836006917179086,2,0,0,NA,NA,"prv"
"1564","Scotch",2015,899,2013,"SR_resid",-2.13290651177583,8,0,0,NA,NA,"prv"
"1565","Scotch",2016,900,2014,"SR_resid",-0.513879926350833,12,0,0,NA,NA,"prv"
"1566","Seymour",2009,958,2007,"SR_resid",-0.993664555476909,5,0,0,NA,NA,"prv"
"1567","Seymour",2010,959,2008,"SR_resid",-0.0984924261895054,1,0,0,NA,NA,"prv"
"1568","Seymour",2011,960,2009,"SR_resid",0.469168333433819,6,0,0,NA,NA,"prv"
"1569","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,24,0,0,NA,NA,"prv"
"1570","Seymour",2013,962,2011,"SR_resid",-1.60755231711188,37,0,0,NA,NA,"prv"
"1571","Seymour",2015,964,2013,"SR_resid",-2.77343945717353,42,0,0,NA,NA,"prv"
"1572","Seymour",2016,965,2014,"SR_resid",-0.0275262787415462,3,0,0,NA,NA,"prv"
"1573","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,4,0,0,NA,NA,"prv"
"1574","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,1,0,0,NA,NA,"prv"
"1575","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,32,0,0,NA,NA,"prv"
"1576","Stellako",2014,1028,2012,"SR_resid",-2.48491499670085,14,0,0,NA,NA,"prv"
