"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent"
"174","Stellako",2015,1083,2013,"SR_resid",-1.13849515626389,17,0,0,NA,NA,"cr_sal"
"175","Weaver",2012,1146,2010,"SR_resid",-0.391621623914915,1,0,0,NA,NA,"cr_sal"
"176","Weaver",2015,1149,2013,"SR_resid",0.269227634505614,22,0,0,NA,NA,"cr_sal"
"177","Bowron",2012,126,2010,"SR_resid",0.0334612526177868,1,0,0,NA,NA,"de_sal"
"178","Chilko",2008,188,2006,"SR_resid",1.44569296710248,7,0,0,NA,NA,"de_sal"
"179","Chilko",2011,191,2009,"SR_resid",0.315737109988712,29,0,0,NA,NA,"de_sal"
"180","Chilko",2012,192,2010,"SR_resid",1.33676893034384,92,2,0.0217391304347826,1.208115926,0.0262633896956522,"de_sal"
"181","Chilko",2013,193,2011,"SR_resid",0.736484760491999,197,1,0.0050761421319797,346.0660045,1.75668022588832,"de_sal"
"182","Chilko",2014,194,2012,"SR_resid",0.378396610849526,30,0,0,NA,NA,"de_sal"
"183","Chilko",2015,195,2013,"SR_resid",-1.60246450711582,23,0,0,NA,NA,"de_sal"
"184","E.Stuart",2011,257,2009,"SR_resid",0.521242624309486,6,0,0,NA,NA,"de_sal"
"185","E.Stuart",2012,258,2010,"SR_resid",-0.655326744328353,1,0,0,NA,NA,"de_sal"
"186","Gates",2012,372,2010,"SR_resid",-0.620044589918579,11,0,0,NA,NA,"de_sal"
"187","Gates",2013,373,2011,"SR_resid",0.418225985212489,40,0,0,NA,NA,"de_sal"
"188","Gates",2015,375,2013,"SR_resid",0.393127059657679,24,2,0.0833333333333333,26797.893662785,2233.15780523208,"de_sal"
"189","Harrison",2012,438,2010,"SR_resid",1.61711041834067,1,0,0,NA,NA,"de_sal"
"190","L.Shuswap",2008,500,2006,"SR_resid",0.797010477442737,10,1,0.1,1.68521078,0.168521078,"de_sal"
"191","L.Shuswap",2011,503,2009,"SR_resid",0.448302125016622,49,1,0.0204081632653061,1.678692881,0.0342590383877551,"de_sal"
"192","L.Shuswap",2012,504,2010,"SR_resid",0.108197691820453,160,5,0.03125,14941.9536335726,466.936051049144,"de_sal"
"193","L.Shuswap",2013,505,2011,"SR_resid",-0.811714498284742,25,0,0,NA,NA,"de_sal"
"194","L.Shuswap",2015,506,2013,"SR_resid",-3.45830598331656,13,0,0,NA,NA,"de_sal"
"195","L.Stuart",2011,568,2009,"SR_resid",-0.394769844970264,6,0,0,NA,NA,"de_sal"
"196","L.Stuart",2012,569,2010,"SR_resid",-0.199936265367153,1,0,0,NA,NA,"de_sal"
"197","L.Stuart",2015,572,2013,"SR_resid",-0.761753767816265,27,0,0,NA,NA,"de_sal"
"198","Nadina",2008,631,2006,"SR_resid",0.227324805793202,1,0,0,NA,NA,"de_sal"
"199","Pitt",2012,701,2010,"SR_resid",1.35144306627051,1,0,0,NA,NA,"de_sal"
"200","Pitt",2013,702,2011,"SR_resid",0.337070237661549,30,0,0,NA,NA,"de_sal"
"201","Portage",2012,763,2010,"SR_resid",0.626087035458184,5,0,0,NA,NA,"de_sal"
"202","Portage",2013,764,2011,"SR_resid",-3.27898030479984,30,3,0.1,5497.80614415433,549.780614415433,"de_sal"
"203","Quesnel",2008,825,2006,"SR_resid",-0.238344322356356,1,0,0,NA,NA,"de_sal"
