"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent"
"203","Scotch",2014,2041,2012,"SR_cov_resid",-0.525334684402077,2,2,NA,18245.977505,NA,"c_b_cys"
"204","Scotch",2015,2042,2013,"SR_cov_resid",-1.32881665073899,8,8,1,14400.6815113887,NA,"c_b_cys"
"205","Scotch",2016,2043,2014,"SR_cov_resid",1.03152074279853,12,12,1,279656.0414765,NA,"c_b_cys"
"206","Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,3,3,NA,25244.805496,0,"c_b_cys"
"207","Seymour",2009,2103,2007,"SR_cov_resid",-0.406916510298079,5,4,0.8,541026.888776725,NA,"c_b_cys"
"208","Seymour",2010,2104,2008,"SR_cov_resid",0.0765968304727002,1,1,NA,24997.97331,NA,"c_b_cys"
"209","Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,7,6,0.857142857142857,65267.8909239888,0,"c_b_cys"
"210","Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,25,25,1,48033.0809048462,0,"c_b_cys"
"211","Seymour",2013,2107,2011,"SR_cov_resid",0.461501545221233,36,35,0.972222222222222,37640.2568101294,0,"c_b_cys"
"212","Seymour",2015,2109,2013,"SR_cov_resid",-2.09607030824499,42,40,0.952380952380952,35114.1561848707,0,"c_b_cys"
"213","Seymour",2016,2110,2014,"SR_cov_resid",1.58719142579174,3,3,NA,23339.5137056667,NA,"c_b_cys"
"214","Seymour",2017,2111,2015,"SR_cov_resid",-1.44615244192696,2,2,NA,1186099.18300355,NA,"c_b_cys"
"215","Stellako",2010,2171,2008,"SR_cov_resid",-0.0282495635576797,2,2,NA,3.7210989935,0,"c_b_cys"
"216","Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,6,5,0.833333333333333,5391.9570879216,0,"c_b_cys"
"217","Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,2,1,NA,90.64033146,0,"c_b_cys"
"218","Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,32,28,0.875,26072.8686408114,0,"c_b_cys"
"219","Stellako",2014,2175,2012,"SR_cov_resid",-2.60983882500887,14,12,0.857142857142857,12391.9995547408,0,"c_b_cys"
"220","Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,12,11,0.916666666666667,26423.8095544227,0,"c_b_cys"
"221","Stellako",2018,2179,2016,"SR_cov_resid",-2.04915214242945,2,2,NA,338.6418772,NA,"c_b_cys"
"222","Weaver",2010,2222,2008,"SR_cov_resid",1.61167839442978,1,1,NA,160207.0407,NA,"c_b_cys"
"223","Weaver",2011,2223,2009,"SR_cov_resid",0.733923721505624,3,3,NA,6544.37981393333,NA,"c_b_cys"
"224","Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,1,NA,198.8713323,0,"c_b_cys"
"225","Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,4,2,0.5,5935.7184025,NA,"c_b_cys"
