"","2.5","25","50","75","97.5","agent"
"b.prev_std.Stock.Bowron.","-0.608247163594403","-0.239795363691297","-0.111654974161514","0.010846577792884","0.376919075235014","ic_mul"
"b.prev_std.Stock.Chilko.","-0.532779684256298","-0.232367732195616","-0.110170608047211","0.00654995477103573","0.299935416077509","ic_mul"
"b.prev_std.Stock.E.Stuart.","-0.766909947539211","-0.371139906349197","-0.218587022426121","-0.0855297750742822","0.126074169004091","ic_mul"
"b.prev_std.Stock.Gates.","-0.371835563651628","-0.149495473651727","-0.0260293392814099","0.11804954132738","0.476769688762992","ic_mul"
"b.prev_std.Stock.Harrison.","-0.617361085293535","-0.258221308282205","-0.116082118405114","0.0119588325207218","0.372574794682318","ic_mul"
"b.prev_std.Stock.L.Shuswap.","-0.926065393602121","-0.476187063313099","-0.281984084218307","-0.135606288472351","0.0794814646664793","ic_mul"
"b.prev_std.Stock.L.Stuart.","-0.325688310146203","-0.126725157907294","-0.0181167334729865","0.113851005790718","0.377131582204916","ic_mul"
"b.prev_std.Stock.Nadina.","-0.557994007487077","-0.201913340351409","-0.0730603286132524","0.0656105159236595","0.532442287993653","ic_mul"
"b.prev_std.Stock.Pitt.","-0.632262422919667","-0.267550409264475","-0.134027756292028","-0.00412391955112664","0.298996592227202","ic_mul"
"b.prev_std.Stock.Quesnel.","-0.679707506905802","-0.284760492819872","-0.141958656055638","-0.0201446240011005","0.293165295700182","ic_mul"
"b.prev_std.Stock.Raft.","-0.630489215822815","-0.222455579151011","-0.0883746505956414","0.0523459409818248","0.550412167520362","ic_mul"
"b.prev_std.Stock.Scotch.","-0.404013846356143","-0.16106329140163","-0.037496341919494","0.138541929578292","0.65909790082631","ic_mul"
"b.prev_std.Stock.Seymour.","-0.432676689580497","-0.177045507258343","-0.0550133155113534","0.0860467045819304","0.495201326243005","ic_mul"
"b.prev_std.Stock.Stellako.","-0.697147030734391","-0.277269093138664","-0.132046870025495","-0.00880114201255306","0.363863023309658","ic_mul"
"b.prev_std.Stock.Weaver.","-0.701148198916381","-0.26574605576749","-0.119380733026525","0.0152417442535647","0.369235303566471","ic_mul"
"prev_std","-0.293977699902843","-0.0178284151045293","0.0858639651252857","0.186635897326199","0.418245926711471","ku_thy"
"b.prev_std.Stock.Birkenhead.","-0.149188590925549","0.019035010228248","0.110178806708058","0.211319633744593","0.402163268005271","ku_thy"
"b.prev_std.Stock.Bowron.","-0.633558977275172","-0.0436855087567033","0.0908827566953656","0.211706269250726","0.662036919614228","ku_thy"
"b.prev_std.Stock.Chilko.","-0.425787298496949","-0.0102903020842916","0.113049369587254","0.226655175152501","0.730685017448215","ku_thy"
"b.prev_std.Stock.E.Stuart.","-0.413731918488184","0.0040257100575703","0.115706063078748","0.244366641583184","0.805974452677388","ku_thy"
"b.prev_std.Stock.Gates.","-0.123793757209121","0.0243249620964548","0.111021486542168","0.193616473720268","0.351971188556194","ku_thy"
"b.prev_std.Stock.Harrison.","-0.601504835053674","-0.0421641220427733","0.0885480763715181","0.208766517190371","0.681844306131422","ku_thy"
"b.prev_std.Stock.L.Shuswap.","-0.744530921389849","-0.108940284239406","0.0480756411160341","0.163782755319509","0.403226652916929","ku_thy"
"b.prev_std.Stock.L.Stuart.","-0.573110082198239","-0.0334321868912864","0.0954884001017661","0.217996620932328","0.689162061943896","ku_thy"
"b.prev_std.Stock.Nadina.","-0.629951775625129","-0.0238976723395077","0.101522513400287","0.221009721556645","0.702603915959822","ku_thy"
"b.prev_std.Stock.Pitt.","-0.422381051726138","-0.017110573481998","0.101235987884443","0.221596694568483","0.571665447729393","ku_thy"
"b.prev_std.Stock.Quesnel.","-0.530747264422781","-0.0327910948934203","0.0939757707822582","0.221591172732837","0.71395276970752","ku_thy"
"b.prev_std.Stock.Raft.","-0.592642288123676","-0.037683666905105","0.0961789154419989","0.218131160247629","0.759116158833214","ku_thy"
"b.prev_std.Stock.Scotch.","-0.568410480912408","-0.0286820058305581","0.100317356736108","0.220713078824843","0.76483924061622","ku_thy"
"b.prev_std.Stock.Seymour.","-0.58585669833532","-0.0275029102117025","0.0957767251825804","0.208945855575071","0.727895985351906","ku_thy"
"b.prev_std.Stock.Stellako.","-1.14351931205122","-0.181481852723777","0.0201610052547578","0.146481621766186","0.35685282546205","ku_thy"
"b.prev_std.Stock.Weaver.","-0.632633118482404","-0.0503074753830839","0.087869017138391","0.202475450340365","0.635301926934174","ku_thy"
"prev_std","-0.21140755139553","6.40398937966048e-05","0.113745591667575","0.226753929524591","0.446029203706238","lo_sal"
"b.prev_std.Stock.Birkenhead.","-0.178950033353021","0.0324946841320375","0.143394020277079","0.276400274846695","0.501850425950532","lo_sal"
"b.prev_std.Stock.Bowron.","-0.336949743515191","-0.0283412622104786","0.11774555046842","0.261016383571458","0.601771436502392","lo_sal"
"b.prev_std.Stock.Chilko.","-0.222333233949201","0.000705118256290343","0.139472863141143","0.269254601158258","0.595800255177745","lo_sal"
"b.prev_std.Stock.E.Stuart.","-0.396296692079879","-0.0379136828351712","0.0945102830035777","0.236209967060369","0.578933778739579","lo_sal"
"b.prev_std.Stock.Gates.","-0.271176719655436","-0.0245733322653302","0.107244099810737","0.240218051683061","0.498612600203269","lo_sal"
"b.prev_std.Stock.Harrison.","-0.361619701880744","-0.0371459704701771","0.10991342201401","0.247893153245413","0.553901290626145","lo_sal"
"b.prev_std.Stock.L.Shuswap.","-0.235952689815332","0.0261282177351217","0.155015867413619","0.300275931378671","0.750367119547152","lo_sal"
"b.prev_std.Stock.L.Stuart.","-0.398544366844375","-0.0914430361443168","0.0433377131530979","0.166878942238628","0.399028636626369","lo_sal"
"b.prev_std.Stock.Nadina.","-0.30365184555673","-0.0342381041238711","0.10012030902322","0.233228913165969","0.499006796841408","lo_sal"
"b.prev_std.Stock.Pitt.","-0.280701532365244","-0.00866073087294228","0.118623350535158","0.258399857997354","0.547864379552814","lo_sal"
"b.prev_std.Stock.Quesnel.","-0.483458315865308","-0.0731770070704923","0.0744180705225072","0.205938837761751","0.45509922038814","lo_sal"
